#{"t_start": 1729511790.5069196, "env_id": "CarRacingCustomTest-v0"}
r,l,t
225447.882245,1000,9098.659403
230508.927855,1000,9239.96859
282987.80675,1000,9381.647756
270021.951348,1000,9528.065185
245744.28995,1000,9685.85082
209139.948589,1000,9822.759168
243969.489352,1000,9897.870583
189759.919076,1000,9992.317456
169342.882152,1000,10139.362183
250769.370115,1000,10278.023592
188185.562624,1000,10383.281986
309398.787995,1000,10499.624379
273764.570488,1000,10666.29141
244879.04538,1000,10766.29794
175762.520482,1000,10918.478076
255033.690406,1000,11075.061338
91912.42771,1000,11233.212167
136295.359588,1000,11390.423238
154678.592782,1000,11652.66243
223168.018764,1000,11816.040766
249309.836946,1000,11964.595031
152614.385546,1000,12138.755958
210949.836946,1000,12280.814225
220190.894581,1000,18932.549616
156584.422549,1000,19088.478326
168080.669366,1000,19165.26008
105077.109673,1000,19235.027549
186294.264611,1000,19317.380849
347585.311997,1000,19406.582296
258619.067715,1000,19484.502479
233805.3069,1000,19623.279852
247145.510725,1000,19700.629797
199962.443851,1000,19779.163607
276514.589161,1000,19860.527705
151634.685431,1000,19979.338962
214586.137231,1000,20066.330772
250947.430529,1000,20134.980483
250029.441985,1000,20249.862459
213851.692233,1000,20319.919061
342964.447335,1000,20389.082464
287290.624128,1000,20466.086623
400567.212312,1000,20540.980702
257959.264555,1000,20617.657148
340070.274403,1000,20744.863219
420035.665823,1000,20819.569916
274515.152522,1000,20897.079908
148702.314793,1000,20975.371027
320420.766017,1000,21053.570354
125582.734483,1000,21130.866223
222559.466132,1000,21259.692721
218205.180926,1000,21337.691854
385851.612514,1000,21413.200518
321168.018764,1000,21506.395291
233005.152314,1000,21598.048785
209551.252297,1000,21677.160239
234766.089504,1000,21815.264018
309676.729565,1000,21884.744662
371006.970075,1000,21959.07539
243762.909275,1000,22041.66266
181654.413322,1000,22124.292925
257015.991737,1000,22205.363455
178789.836946,1000,22280.21946
173289.230885,1000,22404.031265
188741.445337,1000,22484.851142
91546.397142,1000,22564.90923
255181.04808,1000,22642.749057
183723.919385,1000,22720.792539
152925.395813,1000,22797.736407
169542.212312,1000,22931.780711
182356.641518,1000,23009.502015
170144.28995,1000,23081.880774
100084.077158,1000,23153.099527
57554.880078,1000,23236.724196
186869.407653,1000,23312.845711
184735.760699,1000,23439.819565
225260.269687,1000,23546.374485
250029.720892,1000,23654.734521
106319.533916,1000,23765.379518
245736.439817,1000,23872.174058
207191.587788,1000,23985.708934
189386.480302,1000,24169.151246
226134.796173,1000,24279.230955
207773.652567,1000,24383.251317
145278.284924,1000,24490.220901
177762.07817,1000,24599.116063
227453.73305,1000,24706.761068
147255.856602,1000,24816.365664
234374.685431,1000,24989.408076
226056.907653,1000,25090.413145
247094.659691,1000,25192.188983
142673.594972,1000,25292.208985
185916.193946,1000,25393.00281
220451.406386,1000,25500.294282
227678.967669,1000,25664.190253
137408.403379,1000,25733.351558
214484.744743,1000,25804.31594
93901.595406,1000,25879.386758
166960.899023,1000,25947.910963
278476.961853,1000,26017.934964
238097.706264,1000,26135.917133
336143.797311,1000,26205.367791
194521.375654,1000,26274.630749
165882.304478,1000,26345.073454
225236.511915,1000,26414.410371
94892.75744,1000,26484.20594
153739.447335,1000,26603.764727
97921.912845,1000,26673.13186
177915.59158,1000,26741.686318
315435.624398,1000,26810.998193
207442.744039,1000,26879.845705
181197.215844,1000,26949.55367
175168.018764,1000,27021.523441
154675.537561,1000,27146.204507
320110.875907,1000,27216.268209
269605.518764,1000,27288.463156
271355.518764,1000,27360.413041
340092.20649,1000,27431.993461
220197.051022,1000,27503.288303
250314.12266,1000,27619.928106
225775.527296,1000,27687.991272
242228.018764,1000,27759.444134
124653.264666,1000,27836.144612
302157.849272,1000,27911.820577
186377.577588,1000,27982.912814
137568.754058,1000,28100.821826
298147.400207,1000,28167.521085
368442.919162,1000,28241.933697
168389.107199,1000,28311.287387
280467.084185,1000,28380.880272
317742.486849,1000,28462.87075
281226.650686,1000,28616.840247
232806.176659,1000,28707.875099
246645.796542,1000,28801.133424
216088.882073,1000,28890.547884
289017.48113,1000,28984.766266
328589.264185,1000,29074.768128
111306.728441,1000,29166.800557
228986.886689,1000,29322.234625
270680.563567,1000,29414.370224
108565.868226,1000,29507.326791
160027.278023,1000,29582.681665
323295.678338,1000,29652.687065
207898.787995,1000,29723.08647
238261.04202,1000,29858.745701
318009.717606,1000,29953.953587
205467.054134,1000,30050.228164
292016.294626,1000,30153.300284
272901.352097,1000,30258.519847
141205.055801,1000,30361.545234
288501.352097,1000,30530.140239
164533.098129,1000,30627.663287
193956.54923,1000,30722.978557
189209.217266,1000,30804.152813
159790.599409,1000,30875.601835
154270.75849,1000,30943.006126
121751.625321,1000,31056.946502
154221.816232,1000,31124.61256
176762.446009,1000,31192.102235
255361.817214,1000,31258.9246
80042.583224,1000,31328.421197
229875.765243,1000,31396.405242
126752.434348,1000,31463.953475
120555.615663,1000,31579.220707
239178.292737,1000,31647.023555
166121.864918,1000,31714.195682
157344.489352,1000,31781.380479
184037.860034,1000,31850.031024
126216.095687,1000,31914.850567
206036.608508,1000,32028.879618
143269.836946,1000,32096.261441
77397.526961,1000,32163.06852
67107.50921,1000,32230.556447
176207.729955,1000,32299.725798
226120.248063,1000,32367.031431
276226.200582,1000,32484.633755
149645.082984,1000,32555.20928
132134.120459,1000,32623.854916
146656.300014,1000,32691.8671
194693.102376,1000,32761.106933
136114.327489,1000,32830.332009
246002.501523,1000,32948.360562
260996.590193,1000,33017.152633
314408.982619,1000,33087.028981
145594.542061,1000,33157.682749
92934.569287,1000,33226.167509
188763.909175,1000,33294.604132
137378.54508,1000,33363.062732
159153.834367,1000,33478.670069
126079.96845,1000,33546.856375
159518.018764,1000,33613.802148
97753.676135,1000,33682.97669
160899.648157,1000,33758.526543
74641.352097,1000,33828.089718
210825.913501,1000,33969.291797
250235.943292,1000,34068.051651
165609.096205,1000,34137.508711
74082.609511,1000,34209.347113
111217.488729,1000,34279.355641
184087.726793,1000,34348.303432
97941.389869,1000,34470.021599
184251.869696,1000,34543.196584
78824.047133,1000,34616.954451
85053.435431,1000,34686.207958
120130.856602,1000,34754.58163
93946.565477,1000,34822.419088
268257.862514,1000,34940.907502
243091.828288,1000,35010.120382
229985.537012,1000,35083.428671
159018.765033,1000,35155.35839
183256.755965,1000,35228.600409
147003.79589,1000,35299.467399
157083.147915,1000,35369.726152
188526.639454,1000,35497.108203
141495.604971,1000,35568.410355
167653.264666,1000,35640.843802
211457.407832,1000,35713.519031
196662.828453,1000,35785.068197
161927.861284,1000,35861.217035
69685.359804,1000,36033.387744
209016.267791,1000,36133.328476
253056.907653,1000,36239.526333
118842.515408,1000,36342.222867
248236.045975,1000,36443.43532
35137.988734,1000,36543.986883
172492.694089,1000,36719.427938
204723.57432,1000,36822.499726
194392.218052,1000,36931.417289
127902.101161,1000,37025.711711
41807.724646,1000,37114.316833
100829.035713,1000,37204.113199
57611.680736,1000,37363.280475
93592.479196,1000,37458.84068
75838.121857,1000,37550.987497
70079.129875,1000,37620.367678
212734.361806,1000,37688.447342
50540.642338,1000,37756.849931
89080.91075,1000,37825.512784
142596.590193,1000,37944.491637
229602.963002,1000,38012.140996
118748.663925,1000,38080.064306
186249.985977,1000,38148.095513
116465.469189,1000,38216.578489
211770.75849,1000,38285.550338
144609.299903,1000,38404.805505
83205.518764,1000,38473.276274
158707.203717,1000,38542.649493
234761.37976,1000,38609.966675
122813.180054,1000,38685.620457
114142.748006,1000,38754.491232
261316.428658,1000,38874.559302
170911.313783,1000,38942.926688
120760.746037,1000,39011.385859
91379.057725,1000,39079.54983
183054.543587,1000,39145.885494
104111.056739,1000,39214.846853
123060.752328,1000,39335.716002
90731.848551,1000,39403.234246
161145.630704,1000,39471.008816
71689.757894,1000,39539.254719
149178.619471,1000,39607.083191
122363.140715,1000,39675.932198
256377.577588,1000,39744.396476
77841.488152,1000,39864.762017
201990.387185,1000,39932.812493
258869.457613,1000,40001.021905
99403.668311,1000,40069.710068
89864.893764,1000,40138.048421
169483.990986,1000,40206.565455
65380.373976,1000,40327.00142
267436.501254,1000,40394.397248
152035.151631,1000,40463.90271
119031.032463,1000,40533.676807
188947.044981,1000,40601.961117
198174.730173,1000,40670.86117
156749.767813,1000,40792.45932
96812.969904,1000,40860.899358
105798.055394,1000,40930.351789
152680.92199,1000,40998.617323
89161.284757,1000,41066.758857
191793.018764,1000,41136.051743
134158.584802,1000,41256.863459
259686.958158,1000,41324.378639
150518.018764,1000,41392.03521
84921.961982,1000,41460.113637
217087.249533,1000,41527.681409
165224.356792,1000,41595.270966
107984.739021,1000,41664.549534
129001.874563,1000,41785.364179
156341.671459,1000,41854.382714
85831.599011,1000,41924.127141
90072.624027,1000,41992.482688
146192.240217,1000,42060.64914
130178.810131,1000,42128.895178
124150.161621,1000,42249.787315
145753.73305,1000,42318.392962
147468.018764,1000,42385.133281
90279.517022,1000,42454.382495
89033.150343,1000,42523.985504
155333.536005,1000,42593.863492
164781.655128,1000,42712.415506
221981.4516,1000,42780.136185
169480.518764,1000,42848.527897
175735.586332,1000,42917.092149
108070.852772,1000,42984.743111
146709.954248,1000,43053.098861
93240.626025,1000,43173.358662
151761.352097,1000,43242.132694
182840.974739,1000,43311.482868
162933.536005,1000,43380.478353
166026.993123,1000,43448.455684
90128.263412,1000,43517.059776
155548.490144,1000,43586.101612
65648.281922,1000,43704.708184
151572.598917,1000,43772.985205
165581.480302,1000,43842.130005
142193.255357,1000,43910.076556
119001.953782,1000,43978.047635
150330.809462,1000,44047.097334
144614.272836,1000,44166.23788
160358.643764,1000,44234.901912
255889.630486,1000,44303.410484
104844.20924,1000,44371.279163
97142.377738,1000,44439.371014
130308.262666,1000,44507.514535
202299.963208,1000,44626.419626
171077.109673,1000,44694.397026
174487.746655,1000,44763.261401
125709.272889,1000,44831.335571
150004.196238,1000,44899.888179
188505.015101,1000,44967.565315
175618.217967,1000,45086.166307
140705.110752,1000,45154.080705
70519.082594,1000,45222.198725
169927.600646,1000,45290.137737
66110.268004,1000,45358.662944
169915.311183,1000,45427.000166
181106.163094,1000,45495.678334
148082.609511,1000,45613.335827
172157.709486,1000,45678.245816
196991.340319,1000,45746.986501
222559.022224,1000,45814.89398
165279.906876,1000,45883.216884
126229.557226,1000,45950.871056
175841.419437,1000,46070.30891
111706.778454,1000,46138.016673
209054.048176,1000,46206.680302
199131.229466,1000,46275.464787
189781.352097,1000,46343.395961
192871.352097,1000,46412.273326
178234.24393,1000,46532.283986
226930.313846,1000,46599.916592
184437.249533,1000,46668.670233
182406.872267,1000,46737.198079
246540.712491,1000,46805.57474
191465.316061,1000,46873.713921
224941.60367,1000,46994.762883
80923.004519,1000,47063.155409
212164.509992,1000,47130.885684
211474.291827,1000,47199.946499
171894.926395,1000,47269.103958
149648.151214,1000,47337.010037
215578.175014,1000,47405.205
71683.170279,1000,47524.247776
290383.786399,1000,47591.132432
104438.018764,1000,47659.686919
237313.714128,1000,47728.305014
166364.685431,1000,47797.080762
166165.015761,1000,47865.415219
151893.370877,1000,47985.423587
196550.5691,1000,48054.210922
248956.00463,1000,48122.178008
193460.437537,1000,48190.404984
296865.201863,1000,48258.013075
115595.20323,1000,48325.728818
145158.701994,1000,48446.453972
194732.931045,1000,48514.643467
192042.616835,1000,48584.454574
181418.833096,1000,48653.865719
61767.296742,1000,48722.584362
170835.915443,1000,48790.595883
221444.11304,1000,48913.896749
152149.836946,1000,48980.290395
201272.711905,1000,49048.642665
178904.078244,1000,49117.396359
148416.485022,1000,49186.83691
156442.853201,1000,49254.10507
161459.544188,1000,49322.35926
194695.229648,1000,49442.388468
201158.246777,1000,49511.083994
82123.191178,1000,49580.794474
167141.789256,1000,49649.174865
135816.456264,1000,49716.835544
120804.061167,1000,49785.599674
175761.875419,1000,49905.700545
200473.10351,1000,49973.31961
188908.894676,1000,50041.531863
242425.046876,1000,50109.817903
131422.374165,1000,50178.941003
199240.345808,1000,50246.926288
133100.057599,1000,50367.566792
122253.929417,1000,50435.545879
94864.388401,1000,50504.30885
209580.560018,1000,50573.079319
87421.490986,1000,50641.259776
203515.559748,1000,50709.512807
71970.739852,1000,50832.203488
130992.194588,1000,50900.433167
118009.23498,1000,50968.857351
76513.180054,1000,51036.890769
87470.199449,1000,51106.246183
155019.163802,1000,51174.709091
143518.895957,1000,51243.207838
134231.399046,1000,51363.761897
91194.864402,1000,51431.890018
157708.559305,1000,51501.185642
198922.597519,1000,51569.534666
142925.02811,1000,51638.308715
175356.873253,1000,51706.936834
169540.567784,1000,51827.38456
154444.533916,1000,51895.428068
260884.120459,1000,51963.918868
144054.17261,1000,52032.336867
131712.821631,1000,52100.781535
64676.609829,1000,52166.841816
141636.373194,1000,52287.900571
84009.964053,1000,52355.632048
124573.86292,1000,52424.380545
127647.610601,1000,52492.810445
171920.527125,1000,52561.616302
158458.239584,1000,52630.022277
115663.593985,1000,52755.925771
141612.463208,1000,52825.194349
128630.282915,1000,52893.176927
173094.592191,1000,52962.392807
173992.719959,1000,53030.896282
89333.45994,1000,53098.513472
165089.071396,1000,53166.592583
110138.018764,1000,53287.588099
154282.569848,1000,53356.339788
221366.548176,1000,53424.892919
158689.757894,1000,53492.582445
139699.865898,1000,53560.595606
171523.281922,1000,53629.604841
147603.994374,1000,53750.315536
147084.986273,1000,53818.349555
299595.026063,1000,53886.5697
182642.656445,1000,53955.146068
207494.02609,1000,54023.148382
225032.883629,1000,54092.037271
199171.764082,1000,54213.345346
192027.953617,1000,54281.88236
123929.76373,1000,54350.2557
191529.64238,1000,54418.995165
188208.60917,1000,54487.153901
183798.527239,1000,54554.66027
179121.919473,1000,54676.492314
141449.664334,1000,54744.045354
190887.57596,1000,54811.652599
256662.89931,1000,54880.257897
182024.107325,1000,54948.616167
194903.001096,1000,55016.986378
171792.55408,1000,55085.57286
167106.585317,1000,55207.133188
132759.658635,1000,55275.076104
186468.718065,1000,55344.420267
203454.90401,1000,55413.031789
104570.574675,1000,55479.121013
144862.755606,1000,55547.291578
154487.463208,1000,55668.634024
129789.893764,1000,55736.684949
166934.685431,1000,55805.679477
116296.223892,1000,55874.588748
153019.60887,1000,55942.439571
124494.407653,1000,56010.930206
126184.520414,1000,56136.339168
139242.092838,1000,56205.227067
133037.434572,1000,56274.079256
140242.595035,1000,56342.811656
119363.82296,1000,56410.589653
173445.796542,1000,56477.754062
141441.352097,1000,56599.101891
157105.974968,1000,56666.890485
104577.85483,1000,56734.614907
139058.089686,1000,56804.298589
145155.115538,1000,56873.408472
172374.915316,1000,56942.008818
161052.634149,1000,57011.126541
152875.765243,1000,57132.319791
165950.306587,1000,57199.593451
157337.45398,1000,57268.452712
127656.042716,1000,57336.973158
152534.45712,1000,57405.31337
134808.429723,1000,57473.197231
96287.540676,1000,57593.58041
80503.6831,1000,57661.651994
163973.26221,1000,57729.489567
164049.059656,1000,57798.446495
165588.868185,1000,57866.921463
185109.836946,1000,57935.595822
160500.174241,1000,58055.442728
121222.896813,1000,58124.398878
73403.312882,1000,58193.661223
82217.687638,1000,58262.439498
124003.106483,1000,58330.81928
140160.875907,1000,58398.978402
143547.809705,1000,58518.077517
204424.246522,1000,58585.319232
165488.018764,1000,58653.845861
156968.743402,1000,58723.181571
153644.3824,1000,58789.931506
141950.486296,1000,58858.538472
136495.121568,1000,58927.686197
85770.624627,1000,59045.702237
158263.256859,1000,59113.726303
152340.553975,1000,59181.695379
177348.663925,1000,59249.724158
144797.270465,1000,59317.546803
156410.665823,1000,59386.372639
80474.141213,1000,59506.620632
69780.554377,1000,59575.359757
148055.699923,1000,59644.134858
145555.435983,1000,59712.508468
75925.913501,1000,59780.196092
157129.28637,1000,59847.593426
146236.200582,1000,59966.848607
160748.663925,1000,60035.59714
146848.869828,1000,60103.655834
149032.425544,1000,60172.152137
170692.409008,1000,60240.942314
127973.072916,1000,60309.305427
157331.84129,1000,60430.58231
67052.517244,1000,60499.648195
141000.845512,1000,60568.060013
160638.402039,1000,60636.613706
169878.956264,1000,60704.361741
67126.748923,1000,60772.255595
159666.239405,1000,60840.633014
149866.37942,1000,60959.640603
168982.564219,1000,61027.854014
73403.709,1000,61097.369147
187016.855973,1000,61165.762249
192839.347435,1000,61233.378309
98570.749139,1000,61301.527448
175902.336107,1000,61419.925904
115945.796542,1000,61488.318799
48112.463208,1000,61557.327591
144879.992874,1000,61625.862783
161157.883629,1000,61694.562031
113924.51227,1000,61763.209321
120991.747578,1000,61882.058836
141232.743683,1000,61950.402501
85356.570953,1000,62017.128831
86628.283665,1000,62085.344634
51563.657393,1000,62154.064141
149370.55041,1000,62222.855358
156529.464547,1000,62340.909678
116674.554712,1000,62409.666257
204975.395813,1000,62478.088357
127469.056826,1000,62546.701665
156781.588086,1000,62615.884248
142723.939817,1000,62684.821033
170384.23498,1000,62753.231756
77151.407468,1000,62871.338435
135763.630049,1000,62939.289314
169252.709318,1000,63007.871262
169956.979803,1000,63075.870367
152195.990792,1000,63144.54351
190859.337092,1000,63212.02755
151127.340798,1000,63329.773376
134941.741392,1000,63398.414319
135471.816232,1000,63467.012696
158412.463208,1000,63535.695266
154272.496376,1000,63603.921736
174331.28407,1000,63671.890371
162098.675698,1000,63788.76584
160959.264555,1000,63856.857129
153736.200582,1000,63926.788506
152373.316777,1000,63994.871338
177484.850447,1000,64063.17118
116578.73305,1000,64131.845162
113229.035713,1000,64267.506161
164068.727984,1000,65451.029475
158424.775521,1000,65551.803309
243607.868388,1000,65650.111538
138494.879605,1000,65751.232845
141240.387185,1000,65861.357754
141375.810972,1000,65971.91599
69600.711072,1000,66169.386368
162560.611357,1000,66295.624055
152715.963969,1000,66438.344934
184725.639582,1000,66552.830261
104293.391898,1000,66667.807321
179852.606578,1000,66775.698393
162397.051022,1000,66965.439264
148330.809462,1000,67075.321196
170375.810972,1000,67192.740586
190537.022454,1000,67303.493122
184818.195442,1000,67417.516142
151115.711072,1000,67530.127581
143730.730628,1000,67721.350904
136067.695139,1000,67828.957057
147922.531399,1000,67951.600925
143490.935431,1000,68064.807907
152761.543944,1000,68183.753199
164084.685431,1000,68296.468803
162620.980436,1000,68489.164642
142239.936572,1000,68600.553357
199558.353336,1000,68711.108783
53412.005018,1000,68830.612748
168560.875907,1000,68940.377205
106398.787995,1000,69043.740531
178720.835665,1000,69128.373651
65065.782342,1000,69308.1769
143630.603798,1000,69396.957259
198420.806868,1000,69511.566732
155468.319064,1000,69600.72594
180400.895476,1000,69681.258521
176087.136411,1000,69752.68917
188442.212312,1000,69889.992303
75669.748868,1000,71157.546163
223613.920403,1000,71229.851154
151270.05958,1000,71309.063254
161761.543944,1000,71379.278726
178508.927855,1000,71451.136323
148734.571665,1000,71583.85814
113879.557226,1000,71661.396262
156606.55697,1000,71732.446781
144051.675274,1000,71802.15725
174519.189333,1000,71871.5935
107110.875907,1000,71957.788108
147830.226122,1000,72116.681715
96620.224646,1000,72189.415444
119564.509992,1000,72262.517708
151983.087257,1000,72336.340086
141462.136411,1000,72409.944862
125892.28347,1000,72482.205227
144850.329233,1000,72556.387379
141878.116484,1000,72673.92192
145066.04508,1000,72746.384392
150729.707076,1000,72847.297673
151243.490462,1000,72941.703121
181983.113104,1000,73010.244739
162387.443224,1000,73081.197064
156129.78347,1000,73208.775597
188720.102097,1000,73282.107936
176851.867561,1000,73356.51936
161780.198251,1000,73430.893851
137500.244678,1000,73505.529581
161530.614184,1000,73579.297663
207981.399046,1000,73703.608255
133186.946209,1000,73777.927438
172430.477236,1000,73849.445542
180418.018764,1000,73938.520304
149341.352097,1000,74008.565304
176996.263039,1000,74079.21304
192841.702975,1000,74198.432452
134310.875907,1000,74267.440518
142505.767108,1000,74338.007217
166921.105184,1000,74426.486515
173149.770589,1000,74522.460646
159305.398956,1000,74609.247074
140285.479081,1000,74683.929617
152253.635202,1000,74827.765894
149613.15983,1000,74898.835243
118504.753458,1000,74989.082881
148856.154357,1000,75103.949905
174783.403379,1000,75192.075299
164402.712642,1000,75263.667443
191389.033257,1000,75402.657737
150877.797944,1000,75491.313907
116399.852674,1000,75561.628226
165513.930714,1000,75631.351863
92760.217346,1000,75709.119371
152790.586857,1000,75781.674385
134607.616079,1000,75915.498214
150840.746037,1000,75991.187845
157110.875907,1000,76097.162319
167056.907653,1000,76173.460171
100479.945369,1000,76245.62727
167910.056981,1000,76322.806448
136402.712642,1000,76494.045264
168063.289034,1000,76574.623484
140298.787995,1000,76671.252016
164658.341345,1000,76761.472205
178195.322518,1000,76858.788157
117610.195635,1000,76943.927535
169752.736372,1000,77045.804356
219967.288837,1000,77195.938698
171849.679664,1000,77294.959931
144082.108111,1000,77366.764344
148785.260143,1000,77445.005309
141543.931173,1000,77545.336948
114229.243254,1000,77616.639697
168273.787995,1000,77759.628776
162752.434348,1000,77830.469179
183746.531161,1000,77901.155852
182655.563248,1000,77973.283602
99911.768764,1000,78045.396826
162510.579318,1000,78114.582346
108592.156695,1000,78253.373222
131814.036463,1000,78326.748876
81716.166912,1000,78397.874569
228340.303408,1000,78494.299798
119887.196846,1000,78595.500685
179513.473309,1000,78699.353906
157340.204194,1000,82697.947504
129597.109673,1000,82811.15218
94873.146969,1000,82934.814276
193929.923526,1000,83047.652768
69224.555866,1000,83155.746823
120825.161621,1000,83266.771266
161953.996624,1000,83374.515617
112387.603334,1000,83542.060813
125896.279634,1000,83644.273111
173961.833197,1000,83746.095022
129561.461387,1000,83850.865881
173710.571955,1000,83956.578799
52965.161621,1000,84052.166079
95917.281301,1000,84260.339775
152989.210817,1000,84378.678478
108639.64997,1000,84490.010334
195115.974154,1000,84609.836322
145565.231308,1000,84720.689041
176605.281121,1000,84826.438765
160657.227397,1000,85002.354617
123726.158299,1000,85115.393319
175043.463604,1000,85226.615918
164654.50525,1000,85346.695804
187791.635,1000,85465.471182
199187.703803,1000,85584.311174
130066.935732,1000,85781.558588
169600.361998,1000,85898.536627
113144.046161,1000,86014.088129
133608.990986,1000,86131.038684
150316.166912,1000,86235.373019
138852.393764,1000,86346.998784
167311.878413,1000,86447.607861
115106.129513,1000,86624.094255
181057.698479,1000,86724.476934
136877.562332,1000,86827.205328
175164.287421,1000,86931.573032
174861.159558,1000,87041.51632
54922.597519,1000,87145.414808
161336.403644,1000,87332.327934
95302.444993,1000,87435.866961
146543.018764,1000,87534.621992
61562.340531,1000,87635.24985
144661.608508,1000,87738.020315
105238.488563,1000,87841.020632
126426.08328,1000,88017.136907
154981.68336,1000,88124.888293
109521.970654,1000,88233.150648
101111.680736,1000,88338.12525
91764.893764,1000,88438.952865
153540.432557,1000,88537.664207
78051.739694,1000,88723.917919
82230.08773,1000,88825.261662
101012.903252,1000,88925.885059
110897.660458,1000,89026.130023
214263.438611,1000,89118.665063
151132.931045,1000,89216.856873
125830.27042,1000,89316.715
224835.915443,1000,89494.982089
73038.879691,1000,89590.501334
124289.230885,1000,89690.152564
166429.78347,1000,89795.036085
160132.431575,1000,89895.154106
170807.116508,1000,89993.740701
99773.979029,1000,90152.550532
137817.719363,1000,90248.561566
162332.304478,1000,90344.519712
128303.5499,1000,90440.08474
144321.079988,1000,90532.854498
147013.413501,1000,90626.461176
154551.580408,1000,90787.688549
82551.782602,1000,90881.307137
98324.685431,1000,90980.749295
77434.936057,1000,91082.724116
108070.457788,1000,91198.78378
93777.173694,1000,91300.705578
71160.665823,1000,91466.744869
44628.73305,1000,91566.634233
57311.363474,1000,91673.888943
112666.239405,1000,91771.945527
122968.018764,1000,91855.944413
110832.378626,1000,91940.677233
178347.874879,1000,92038.168851
116301.352097,1000,92183.660322
164252.309952,1000,92255.819994
181213.820291,1000,92329.517714
144095.354404,1000,92398.978737
111990.648733,1000,92467.988161
190953.73305,1000,92538.196438
111259.593856,1000,92657.299629
128201.761095,1000,92727.598071
122893.018764,1000,92799.32031
131348.663925,1000,92868.996368
128687.182527,1000,92938.074311
164332.304478,1000,93007.288396
162273.820812,1000,93125.822572
99092.217015,1000,93195.332465
152654.50525,1000,93265.650666
156575.291491,1000,93335.167795
139806.907653,1000,93404.485341
120713.793412,1000,93474.551135
170258.927855,1000,93596.914237
140845.211746,1000,93672.528892
199551.08328,1000,93742.71518
96472.36659,1000,93811.973894
82231.176659,1000,93891.639292
142264.570488,1000,93963.581855
140364.685431,1000,94035.379543
103722.813285,1000,94155.454835
150506.200582,1000,94227.725133
138929.212794,1000,94299.916111
179397.903821,1000,94370.242531
139921.265517,1000,94439.245643
164905.198251,1000,94508.529244
104432.827126,1000,94630.228008
84799.755291,1000,94703.815494
91111.592432,1000,94777.09807
192774.798425,1000,94846.729206
169908.018764,1000,94920.487635
113228.829575,1000,94991.688587
99682.143058,1000,95129.199144
106873.692523,1000,95243.142998
145865.297676,1000,95320.961802
167432.840898,1000,95393.972722
124759.323112,1000,95465.437378
161798.321794,1000,95534.547555
168860.047749,1000,95682.417289
180139.84975,1000,95784.4422
183251.668954,1000,95860.382893
123521.864918,1000,95929.837354
163959.685431,1000,96017.937845
140499.463523,1000,114251.29787
124017.141571,1000,114344.212004
167855.916853,1000,114507.528883
143596.112409,1000,114610.81544
129086.45848,1000,114722.308752
