#{"t_start": 1729508999.9042637, "env_id": "CarRacing-v2"}
r,l,t
878.26087,1000,39858.141759
775.486381,1000,39947.302573
902.1,979,40091.487392
885.765125,1000,40198.144717
735.962145,1000,40288.304232
709.859155,1000,40373.719299
901.5,985,40442.278408
780.794702,1000,40511.18082
676.025237,1000,40580.227723
735.051546,1000,40699.903734
867.391304,1000,40767.805161
902.0,980,40835.376059
700.0,1000,40904.599513
790.322581,1000,40972.830001
690.540541,1000,41041.044389
688.343558,1000,41161.140808
900.2,998,41228.980337
643.421053,1000,41297.532305
776.666667,1000,41366.889095
854.545455,1000,41435.869953
840.559441,1000,41511.628143
684.565916,1000,41631.631174
345.578231,1000,41699.981269
715.151515,1000,41768.942717
769.127517,1000,41838.427208
828.338762,1000,41907.263022
871.311475,1000,41976.119711
556.765677,1000,42096.455329
817.460317,1000,42164.888875
889.932886,1000,42231.897861
629.903537,1000,42301.290049
645.762712,1000,42369.954973
869.348659,1000,42437.76346
904.6,954,42504.962245
733.898305,1000,42626.415234
695.107034,1000,42695.139429
881.818182,1000,42763.431082
854.703833,1000,42829.659067
626.443769,1000,42898.134117
651.612903,1000,42965.495954
885.815603,1000,43084.390196
352.491641,925,43148.131871
387.972509,1000,43217.136216
738.827839,1000,43286.736179
839.0681,1000,43355.897334
814.383562,1000,43423.528884
431.690141,1000,43542.814629
882.758621,1000,43611.597087
901.7,983,43679.050137
691.245791,1000,43748.986876
804.605263,1000,43817.305265
865.648855,1000,43885.801875
907.5,925,43949.890001
628.434505,1000,44069.223331
507.142857,1000,44137.455415
258.582759,760,44189.895103
910.9,891,44250.586655
365.400965,974,44316.943209
240.836013,1000,44382.392479
803.614458,1000,44503.113481
716.901408,1000,44571.078587
881.617647,1000,44640.059859
871.929825,1000,44708.546673
643.859649,1000,44777.070624
902.8,972,44842.833127
359.016393,1000,44911.196311
811.764706,1000,45031.615613
730.882353,1000,45099.788263
684.565916,1000,45168.495986
302.730375,1000,45236.199009
593.069307,1000,45304.65957
722.95082,1000,45373.8102
864.426877,1000,45491.169511
866.329966,1000,45558.892685
901.3,987,45626.540154
869.072165,1000,45694.965448
861.389961,1000,45762.60926
885.018727,1000,45831.176069
859.322034,1000,45950.513068
891.902834,1000,46019.136559
444.217687,1000,46087.684344
359.183673,1000,46157.056762
700.623053,1000,46226.060717
544.012945,1000,46294.853752
751.515152,1000,46412.735664
902.5,975,46479.823727
907.8,922,46543.221472
904.1,959,46610.145212
913.7,863,46666.617766
862.328767,1000,46735.110295
862.121212,1000,46803.824208
818.566775,1000,46924.252861
906.4,936,46988.637279
835.275081,1000,47056.981284
914.9,851,47115.462213
863.210702,1000,47184.091971
559.763314,1000,47252.686564
739.160839,1000,47372.108484
686.163522,1000,47439.988302
610.09772,1000,47507.754248
648.427673,1000,47576.361137
903.6,964,47641.906488
665.306122,1000,47710.392034
768.794326,1000,47778.407899
816.955017,1000,47897.055774
896.336996,1000,47965.410966
672.277228,1000,48033.856157
763.636364,1000,48102.748603
505.555556,1000,48171.644484
477.702703,1000,48239.826524
671.986971,1000,48357.557789
831.034483,1000,48425.384668
689.473684,1000,48494.233753
847.916667,1000,48563.061758
527.831715,1000,48631.096836
840.199336,1000,48699.412956
787.755102,1000,48818.887652
656.329114,1000,48887.760251
861.805556,1000,48956.096658
839.102564,1000,49022.48324
792.857143,1000,49091.732294
832.20339,1000,49159.797312
553.125,1000,49277.734883
719.727891,1000,49346.57902
887.903226,1000,49414.3487
908.9,911,49476.962505
720.987654,1000,49546.387076
696.721311,1000,49616.106668
865.397924,1000,49684.797848
777.887789,1000,49804.973718
651.70068,1000,49873.534385
900.1,999,49942.300732
669.480519,1000,50011.596006
354.225352,1000,50080.07879
580.981595,1000,50148.028769
705.732484,1000,50268.620791
778.205128,1000,50337.664335
694.326241,1000,50405.667961
565.562914,1000,50475.132463
627.586207,1000,50543.865123
829.765886,1000,50612.59159
905.2,948,50728.34731
840.972222,1000,50796.887708
901.5,985,50864.287786
900.4,996,50932.779314
307.894737,1000,51001.120352
543.258427,1000,51069.241501
903.8,962,51135.108014
746.689895,1000,51255.886525
871.731449,1000,51324.932655
53.583618,1000,51395.095717
792.857143,1000,51464.177497
150.0,1000,51533.549932
681.437126,1000,51602.565669
868.641115,1000,51722.500619
693.31307,1000,51791.848626
628.813559,1000,51860.747157
689.808917,1000,51929.434035
293.103448,1000,51997.517058
703.174603,1000,52065.14511
705.642633,1000,52185.359405
733.876221,1000,52254.179024
902.4,976,52321.978059
815.03268,1000,52391.198621
770.12987,1000,52459.401956
576.190476,1000,52527.159876
907.1,929,52642.285552
903.2,968,52708.968109
720.143885,1000,52777.290119
729.861111,1000,52846.775113
529.969419,1000,52915.785954
892.337165,1000,52983.627047
700.724638,1000,53051.866988
889.130435,1000,53173.387553
906.2,938,53237.196212
900.8,992,53305.78265
775.0,1000,53374.334452
862.199313,1000,53442.578585
902.3,977,53509.122299
616.088328,1000,53632.160616
888.416988,1000,53700.373464
774.172185,1000,53769.319657
690.613718,1000,53838.222034
903.7,963,53904.029335
670.491803,1000,53972.439233
747.457627,1000,54094.862357
836.666667,1000,54161.525453
843.319838,1000,54230.065568
836.454849,1000,54299.35863
757.605178,1000,54368.618117
860.992908,1000,54437.355266
806.25,1000,54506.45918
695.731707,1000,54627.806223
630.407524,1000,54696.324416
733.910035,1000,54765.249071
769.565217,1000,54834.076655
896.309963,1000,54903.359939
866.329966,1000,54971.692776
716.720257,1000,55092.603967
679.72028,1000,55160.644963
900.4,996,55229.342285
671.159875,1000,55298.426785
872.125436,1000,55367.256965
901.0,990,55434.814834
872.972973,1000,55560.436915
824.731183,1000,55629.679859
500.0,1000,55698.958725
800.0,1000,55768.658498
794.736842,1000,55837.018278
310.404624,1000,55905.586868
646.17737,1000,56028.076769
892.063492,1000,56095.747734
655.417957,1000,56164.311755
904.0,960,56229.208589
734.437086,1000,56297.846015
816.955017,1000,56366.527354
792.473118,1000,56435.594005
868.421053,1000,56557.475445
831.034483,1000,56625.997342
906.6,934,56690.488118
714.569536,1000,56759.086675
900.2,998,56827.117525
728.358209,1000,56895.768036
789.76378,1000,57017.033141
577.777778,1000,57084.336804
732.752613,1000,57153.367854
641.839763,1000,57222.465895
700.632911,1000,57291.541509
783.392226,1000,57360.028389
713.333333,1000,57482.072568
811.032028,1000,57550.781403
522.377622,1000,57619.390852
407.751938,1000,57688.768941
137.536657,1000,57757.762609
735.016835,1000,57826.286551
744.202899,1000,57947.578685
783.116883,1000,58016.38339
430.46595,1000,58084.069618
677.385159,1000,58153.315858
225.878594,1000,58221.506897
758.974359,1000,58289.48985
854.716981,1000,58358.793619
674.480712,1000,58480.297261
783.161512,1000,58548.992269
786.287625,1000,58617.90478
904.3,957,58683.119126
609.923664,1000,58751.547596
237.931034,1000,58820.765934
453.797468,1000,58944.686878
742.767296,1000,59013.995886
563.398693,1000,59084.146151
62.629758,1000,59152.330127
758.108108,1000,59220.389477
630.88685,1000,59289.80207
363.492063,1000,59411.656202
777.076412,1000,59479.526177
716.720257,1000,59548.748309
896.441281,1000,59618.30691
852.554745,1000,59686.782766
502.150538,1000,59754.880052
892.366412,1000,59877.986667
486.538462,1000,59946.461212
527.986348,1000,60014.791889
785.608856,1000,60083.980076
798.181818,1000,60152.814455
723.529412,1000,60218.865577
713.793103,1000,60287.574107
806.810036,1000,60407.747295
712.5,1000,60475.675104
703.333333,1000,60544.348177
696.078431,1000,60613.047873
421.452145,1000,60681.613764
821.768707,1000,60750.431978
653.289474,1000,60870.114028
784.892086,1000,60939.224969
783.870968,1000,61009.475605
732.786885,1000,61078.458896
379.553903,1000,61146.766303
524.137931,1000,61215.900754
901.4,986,61334.870105
739.041096,1000,61403.31919
683.393502,1000,61472.30946
667.361111,1000,61541.438381
774.125874,1000,61610.154473
409.202454,1000,61678.654684
630.769231,1000,61798.326343
693.333333,1000,61866.9849
804.43686,1000,61935.648837
564.536741,1000,62004.944082
856.081081,1000,62072.815224
676.951673,1000,62140.758376
901.4,986,62208.551471
69.611307,1000,62326.269568
699.342105,1000,62394.216253
50.0,1000,62462.733789
585.430464,1000,62530.829306
469.395018,1000,62599.255203
903.7,963,62665.76364
658.007117,1000,62785.245974
548.5623,1000,62852.990793
655.775578,1000,62922.238541
709.364548,1000,62991.071428
804.43686,1000,63060.025492
892.277992,1000,63128.149977
553.284672,1000,63248.877301
669.75945,1000,63315.438575
649.152542,1000,63384.501073
529.179331,1000,63453.222751
431.561462,1000,63522.445713
767.924528,1000,63590.658768
594.078947,1000,63659.928978
837.5,1000,63778.735874
668.518519,1000,63847.911357
296.721311,1000,63916.636828
790.84507,1000,63984.683769
859.016393,1000,64052.415656
267.857143,1000,64120.875112
343.076923,1000,64240.553818
773.134328,1000,64308.981638
581.003584,1000,64379.032333
569.172932,1000,64448.043331
896.268657,1000,64516.442931
671.812081,1000,64585.484053
718.791946,1000,64704.972705
872.440945,1000,64772.606943
737.288136,1000,64842.197704
721.969697,1000,64910.809435
449.488055,1000,64979.667743
786.120996,1000,65047.697178
539.072848,1000,65166.302225
343.262411,1000,65235.23145
278.289474,1000,65304.621336
530.372493,1000,65373.967615
878.181818,1000,65442.454192
763.309353,1000,65511.154107
505.341246,1000,65580.438031
801.587302,1000,65697.616802
563.551402,1000,65765.754026
579.083095,1000,65834.744992
863.898917,1000,65902.838394
676.173285,1000,65970.997227
833.797909,1000,66039.365864
45.569208,950,66154.278873
783.333333,1000,66222.237364
862.121212,1000,66291.581082
892.395437,1000,66357.404531
553.495441,1000,66425.823742
590.972222,1000,66493.135034
862.962963,1000,66609.991462
539.871383,1000,66679.171777
763.799283,1000,66748.192098
821.8107,1000,66817.044599
632.919255,1000,66885.084807
901.0,990,66959.922286
600.617284,1000,68201.789186
652.475248,1000,68285.276903
678.145695,1000,68392.107807
843.708609,1000,68490.120565
-1.098901,1000,68600.215626
70.289855,1000,68703.094082
901.2,988,68814.432498
843.060498,1000,69016.83095
896.363636,1000,69159.068347
631.343284,1000,69285.738975
839.0681,1000,69399.327257
818.727915,1000,69515.029526
844.444444,1000,69622.987319
802.912621,1000,69814.304492
720.422535,1000,69929.000382
849.21875,1000,70043.353054
905.2,948,70152.65068
885.40146,1000,70264.923573
885.454545,1000,70378.616091
698.611111,1000,70564.451526
69.014085,1000,70689.182103
92.592593,1000,70796.832056
762.190813,1000,70916.667805
855.782313,1000,71031.92695
862.825279,1000,71144.378469
665.886288,1000,71337.802717
420.348837,1000,71447.401359
714.393939,1000,71555.833572
-78.876307,626,71632.481297
873.244147,1000,71743.343725
720.0,1000,71841.571585
555.589124,1000,71928.087574
65.467626,1000,72113.53267
870.149254,1000,72202.029121
540.625,1000,72317.048455
885.185185,1000,72403.535624
265.853659,1000,72481.939335
677.439024,1000,72554.009187
854.356846,1000,72690.329339
698.657718,1000,73960.700468
874.820144,1000,74030.76961
798.305085,1000,74110.029814
680.254777,1000,74180.596598
707.407407,1000,74253.154983
835.606061,1000,74327.492195
703.571429,1000,74464.92361
888.970588,1000,74535.509367
715.068493,1000,74605.398987
770.860927,1000,74676.06324
767.507886,1000,74768.507348
799.022801,1000,74871.708271
786.666667,1000,74996.52479
895.918367,1000,75071.34853
702.631579,1000,75144.061349
861.267606,1000,75218.206411
486.805556,1000,75289.620939
900.8,992,75364.136549
860.431655,1000,75480.238102
900.1,999,75560.089692
658.741259,1000,75664.113453
40.625,1000,75749.066157
816.666667,1000,75818.772591
827.756654,1000,75891.582239
807.407407,1000,76017.852932
823.357664,1000,76091.993
831.558935,1000,76166.558712
654.83871,1000,76241.946054
759.060403,1000,76317.320216
675.919732,1000,76391.250473
883.333333,1000,76466.464378
881.684982,1000,76591.087814
756.20915,1000,76667.169698
614.733542,1000,76753.430605
706.122449,1000,76823.928979
543.097643,1000,76894.870411
206.122449,1000,76966.867175
821.641791,1000,77083.203222
904.6,954,77150.31658
896.296296,1000,77250.791373
760.0,1000,77342.376669
710.344828,1000,77425.636965
658.957655,1000,77506.384828
878.723404,1000,77645.838613
648.22695,1000,77724.101352
693.918919,1000,77827.47125
852.054795,1000,77934.769672
906.7,933,78005.74706
788.135593,1000,78077.259697
693.31307,1000,78226.077371
526.139818,1000,78306.610634
605.685619,1000,78376.444641
908.1,919,78441.078016
680.952381,1000,78519.711898
602.623907,1000,78592.149716
820.962199,1000,78678.209874
613.432836,1000,78814.510388
615.719064,1000,78914.74424
809.747292,1000,78986.994028
772.340426,1000,79065.930834
443.478261,1000,79147.12117
627.272727,1000,79250.195805
753.333333,1000,79402.672598
884.496124,1000,79496.158836
842.760943,1000,79593.521935
676.223776,1000,79676.766394
785.620915,1000,79775.51808
892.857143,1000,79876.708985
618.309859,1000,80022.491027
755.633803,1000,80113.605618
616.088328,1000,80190.435235
761.386139,1000,80279.595227
814.089347,1000,80366.76482
807.801418,1000,80439.5749
678.846154,1000,80582.526451
632.142857,1000,80655.003673
585.618729,1000,80728.195997
619.879518,1000,80800.788785
587.150838,1000,80872.604467
886.30137,1000,80943.006628
912.5,875,81023.389968
687.974684,1000,81147.669653
892.957746,1000,81221.437702
619.471947,1000,81330.671524
606.959707,1000,81429.319176
895.670996,1000,81522.497962
776.623377,1000,85460.317739
828.057554,1000,85662.226535
889.726027,1000,85781.432571
770.967742,1000,85889.31315
874.637681,1000,86002.020333
573.076923,1000,86111.911352
536.645963,1000,86224.757924
823.357664,1000,86386.889351
712.297735,1000,86490.040832
671.513353,1000,86596.314929
752.348993,1000,86702.32373
592.857143,1000,86801.789579
833.797909,1000,86917.36792
783.392226,1000,87045.484851
907.0,930,87227.076623
613.375796,1000,87342.990032
724.074074,1000,87462.382817
698.679868,1000,87568.763522
833.110368,1000,87676.464288
845.652174,1000,87782.980965
829.824561,1000,87969.575818
682.738095,1000,88090.14039
846.308725,1000,88208.121021
575.078864,1000,88328.345078
649.196141,1000,88447.422876
670.27027,1000,88568.373747
888.28125,1000,88763.168087
812.727273,1000,88881.99042
789.273356,1000,88991.4511
712.5,1000,89096.430351
833.333333,1000,89202.008389
617.868339,1000,89310.478321
729.861111,1000,89484.087871
803.97351,1000,89587.739205
792.976589,1000,89692.052131
848.387097,1000,89801.982388
168.280282,952,89903.539002
880.46875,1000,90010.028989
531.034483,1000,90122.161978
710.126582,1000,90291.391663
672.241993,1000,90393.235541
849.640288,1000,90495.791178
825.373134,1000,90592.189812
758.108108,1000,90691.789927
574.267101,1000,90802.693603
732.77592,1000,90982.013764
568.874172,1000,91093.456722
593.037975,1000,91192.990402
744.884488,1000,91294.777314
810.714286,1000,91400.819482
856.834532,1000,91515.454047
875.438596,1000,91686.04065
901.4,986,91783.265738
648.427673,1000,91879.955461
905.0,950,91972.092956
735.016835,1000,92074.49348
168.475758,892,92172.22972
794.160584,1000,92276.037377
233.333333,1000,92440.945289
746.625767,1000,92548.266525
579.558011,1000,92652.91835
820.529801,1000,92752.678579
598.245614,1000,92845.1956
501.880878,1000,92942.387668
842.028986,1000,93106.392877
823.387097,1000,93200.782571
842.65233,1000,93296.386748
662.541806,1000,93390.511301
677.070064,1000,93486.751348
826.056338,1000,93582.017769
757.651246,1000,93745.170269
261.940299,1000,93849.142456
885.611511,1000,93943.581919
848.529412,1000,94067.637193
640.863787,1000,94166.538545
823.636364,1000,94268.717928
723.529412,1000,94443.089248
613.31058,1000,94540.992078
571.009772,1000,94629.708364
900.4,996,94710.80627
538.977636,1000,94805.415329
840.0,1000,94908.345396
786.287625,1000,94982.563963
775.432526,1000,95106.036362
793.835616,1000,95176.313028
608.823529,1000,95246.402669
791.696751,1000,95316.866664
818.918919,1000,95386.458999
604.819277,1000,95457.385452
750.931677,1000,95578.790236
861.389961,1000,95648.54521
758.156028,1000,95717.681297
871.530249,1000,95787.417324
692.982456,1000,95857.257486
802.027027,1000,95927.911896
784.868421,1000,96047.103181
645.22293,1000,96117.441402
817.525773,1000,96186.52252
848.905109,1000,96257.094499
903.9,961,96326.264771
836.758893,1000,96401.962988
710.714286,1000,96526.364995
803.225806,1000,96596.463784
785.416667,1000,96675.929622
900.3,997,96747.683527
727.044025,1000,96820.240541
888.847584,1000,96892.262508
734.507042,1000,96964.258281
778.378378,1000,97086.350037
876.833977,1000,97156.959854
294.209091,968,97223.7969
750.993377,1000,97293.655686
207.213269,780,97345.857028
705.194805,1000,97421.930614
273.333333,1000,97545.377663
740.83045,1000,97616.810892
820.962199,1000,97690.293693
857.746479,1000,97762.945298
725.342466,1000,97839.066158
52.82392,1000,97927.305419
787.323944,1000,98094.309142
707.30897,1000,98167.510635
728.660436,1000,98239.41081
830.656934,1000,98308.981719
59.695817,1000,98383.416236
795.470383,1000,98480.517171
65.354331,1000,98582.280012
859.259259,1000,98703.761537
609.302326,1000,98787.860368
577.740864,1000,98888.65485
511.111111,1000,117118.025283
657.042254,1000,117206.761767
746.153846,1000,117309.312749
807.407407,1000,117492.381686
858.801498,1000,117598.913855
801.408451,1000,117711.326509
550.326797,1000,117823.075375
776.254181,1000,117937.561519
518.243243,1000,118048.926598
685.234899,1000,118231.036745
840.140845,1000,118341.466795
68.458781,1000,118452.585894
398.550725,1000,118566.394216
850.35461,1000,118681.534011
846.619217,1000,118796.056927
566.666667,1000,118978.062455
554.891304,1000,119108.47428
900.6,994,119243.579979
736.236934,1000,119379.5918
490.163934,1000,119514.480172
863.235294,1000,119649.515311
821.428571,1000,119779.294268
698.798799,1000,120011.008404
874.169742,1000,120145.89369
805.844156,1000,120274.030151
683.950617,1000,120371.488226
906.6,934,120462.846376
62.790698,1000,120556.498172
88.976378,1000,120717.019555
727.476038,1000,120829.973793
884.615385,1000,120927.419379
669.968051,1000,121022.737429
792.255892,1000,121118.410237
881.481481,1000,121211.974439
701.346801,1000,121371.763791
701.242236,1000,121461.395981
643.295019,1000,121556.955937
803.448276,1000,121651.451615
651.47929,1000,121747.815794
678.52349,1000,121841.152966
701.857585,1000,122007.778524
775.0,1000,122103.165263
900.6,994,122192.163856
746.938776,1000,122286.482557
703.174603,1000,122378.93368
904.2,958,122471.339393
900.6,994,122568.436747
